,index,SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location
9214,57209,Vacant/Abandoned Building,16-04609320,2016-07-01,,,,,,,,2956,N,OAK PARK,AVE,60634,1130576.30788611,1918901.62627404,36,25,18,41.933734492768615,-87.79555679885063,"(41.933734492768615, -87.79555679885063)"
9215,57210,Vacant/Abandoned Building,16-03600555,2016-05-24,,,,,,,,336,N,AVERS,AVE,60624,1150572.93946806,1901755.96996839,37,11,26,41.8863174697369,-87.72251794186246,"(41.8863174697369, -87.72251794186246)"
9216,57211,Vacant/Abandoned Building,16-04146278,2016-06-14,Front,,Open,FRONT,Vacant,false,false,650,N,LARAMIE,AVE,60644,1141588.78322814,1903513.62988354,37,15,25,41.891311446429306,-87.75546681959902,"(41.891311446429306, -87.75546681959902)"
9217,57212,Vacant/Abandoned Building,16-04212810,2016-06-16,Front,,Open,,Vacant,false,true,9956,S,STATE,ST,60628,1178016.21071962,1838884.52998757,9,5,49,41.71321214395197,-87.62364657784171,"(41.71321214395197, -87.62364657784171)"
9218,57213,Vacant/Abandoned Building,15-06750270,2015-12-15,Front,,Open,"FRONT/REAR DOORS, WINDOWS AND GARAGE",Vacant,false,true,410,N,LECLAIRE,AVE,60644,1142295.75992273,1902309.0746723,37,15,25,41.8879929074747,-87.75290032116284,"(41.8879929074747, -87.75290032116284)"
9219,57214,Vacant/Abandoned Building,15-06877130,2015-12-22,Front,,Open,HAZARDOUS MATERIAL FALLING OFF THE PROPERTY,Vacant,false,true,4943,W,OHIO,ST,60644,1143296.61057602,1903538.75527081,37,15,25,41.89134866042864,-87.74919407609613,"(41.89134866042864, -87.74919407609613)"
9220,57215,Vacant/Abandoned Building,16-01541654,2016-03-09,Front,,Open,,Vacant,true,true,928,N,LECLAIRE,AVE,60651,1142188.77859296,1905696.68946723,37,15,25,41.897290910276105,-87.75320908489596,"(41.897290910276105, -87.75320908489596)"
9221,57216,Vacant/Abandoned Building,16-01579540,2016-03-10,Rear,,Open,,Vacant,false,false,4059,W,CRYSTAL,ST,60651,1149091.68772962,1908028.31868923,37,25,23,41.90355825801219,-87.72779493030374,"(41.90355825801219, -87.72779493030374)"
9222,57217,Vacant/Abandoned Building,16-01725013,2016-03-14,Rear,,Boarded,REAR DOOR IS OPEN,Vacant,false,false,4844,W,RICE,ST,60651,1143904.59771773,1905217.04001536,37,15,25,41.8959426876445,-87.74691907521012,"(41.8959426876445, -87.74691907521012)"
9223,57218,Vacant/Abandoned Building,16-02131968,2016-03-30,Front,,Boarded,GARBAGE AND DEBRIS ALL AROUND IT,Vacant,false,true,326,N,LATROBE,AVE,60644,1141321.77848684,1901595.75579643,37,15,25,41.886053495527285,-87.75649476289088,"(41.886053495527285, -87.75649476289088)"
9224,57219,Vacant/Abandoned Building,16-02198104,2016-04-01,Front,,Open,FRONT DOOR,Vacant,false,true,2916,N,NEW ENGLAND,AVE,60634,1129917.61992281,1918617.4645915,36,25,18,41.93296603117986,-87.79798401879398,"(41.93296603117986, -87.79798401879398)"
9225,57220,Vacant/Abandoned Building,16-02288662,2016-04-05,Rear,,Open,BACK DOOR IS OPEN & GATE,Vacant,false,false,5037,W,CRYSTAL,ST,60651,1142555.15487694,1907852.38321582,37,25,25,41.903199574874776,-87.75180974713291,"(41.903199574874776, -87.75180974713291)"
9226,57221,Vacant/Abandoned Building,16-02369834,2016-04-08,Front,,Boarded,,Vacant,false,false,1706,N,LOCKWOOD,AVE,60639,1140802.0179292,1910834.9506096,37,25,25,41.91141651160301,-87.75817600579236,"(41.91141651160301, -87.75817600579236)"
9227,57222,Vacant/Abandoned Building,16-02475595,2016-04-13,,,,,,,,400,N,LAWLER,AVE,60644,1142630.82988201,1902262.23270912,37,15,25,41.88785814148547,-87.751670982802,"(41.88785814148547, -87.751670982802)"
9228,57223,Vacant/Abandoned Building,16-02539305,2016-04-15,Rear,,Open,,Vacant,false,true,5410,W,CRYSTAL,ST,60651,1139975.81336626,1907797.1296682,37,25,25,41.90309554235046,-87.76128568243657,"(41.90309554235046, -87.76128568243657)"
9229,57224,Vacant/Abandoned Building,16-02688456,2016-04-20,Front,,Open,FRONT DOOR IS OPEN,Vacant,false,true,619,N,LOTUS,AVE,60644,1139810.71979059,1903561.16408932,37,15,25,41.89147456027945,-87.7619957301175,"(41.89147456027945, -87.7619957301175)"
9230,57225,Vacant/Abandoned Building,16-02719286,2016-04-21,Front,,Boarded,,Vacant,false,false,723,N,LOCKWOOD,AVE,60644,1140895.09650262,1904280.73059151,37,15,25,41.89342925535226,-87.75799554505767,"(41.89342925535226, -87.75799554505767)"
9231,57226,Vacant/Abandoned Building,16-02734660,2016-04-22,Front,,Open,,Vacant,false,true,919,N,SPRINGFIELD,AVE,60651,1150218.16997437,1905897.68001015,37,11,23,41.89768967702843,-87.723712689033,"(41.89768967702843, -87.723712689033)"
9232,57227,Vacant/Abandoned Building,16-02815319,2016-04-25,Front,,Open,,Vacant,false,false,5701,N,MOBILE,AVE,60646,1133256.90749381,1937499.28999223,45,16,10,41.98472181978624,-87.7852683972963,"(41.98472181978624, -87.7852683972963)"
9233,57228,Vacant/Abandoned Building,16-03052336,2016-05-04,Front,,Boarded,,Vacant,false,true,713,N,LOCKWOOD,AVE,60644,1140897.59650262,1904209.73059151,37,15,25,41.89323437677042,-87.75798811185636,"(41.89323437677042, -87.75798811185636)"
9234,57229,Vacant/Abandoned Building,16-03219241,2016-05-10,Rear,,Open,,Vacant,false,false,517,N,LEAMINGTON,AVE,60644,1141941.77131671,1902914.60912926,37,15,25,41.8896611306111,-87.7541852937939,"(41.8896611306111, -87.7541852937939)"
9235,57230,Vacant/Abandoned Building,16-03405258,2016-05-17,,,,,,,,5046,W,CHICAGO,AVE,60651,1142465.17006797,1904847.08552647,37,15,25,41.894954364979874,-87.75221505873255,"(41.894954364979874, -87.75221505873255)"
9236,57231,Vacant/Abandoned Building,15-01247471,2015-04-10,Rear,,Boarded,FRONT,Vacant,false,false,4943,W,OHIO,ST,60644,1143296.61057602,1903538.75527081,37,15,25,41.89134866042864,-87.74919407609613,"(41.89134866042864, -87.74919407609613)"
9237,57232,Vacant/Abandoned Building,15-01447460,2015-04-20,Front,,Boarded,BACKYARD IS OPEN AND FILLED WITH TREE DEBRIS,Vacant,false,false,5341,W,OHIO,ST,60644,1140529.67998234,1903451.90082056,37,15,25,41.891161561360455,-87.75935797183939,"(41.891161561360455, -87.75935797183939)"
9238,57233,Vacant/Abandoned Building,15-02256063,2015-05-26,,,,,,,,726,N,LOTUS,AVE,60644,1139783.80369485,1904283.42907368,37,15,25,41.89345703616758,-87.76207692161235,"(41.89345703616758, -87.76207692161235)"
9239,57234,Vacant/Abandoned Building,15-03558297,2015-07-21,Front,,Open,DRUG SELLING FROM THE FRONT OF PROPERTY,Vacant,false,true,4943,W,OHIO,ST,60644,1143296.61057602,1903538.75527081,37,15,25,41.89134866042864,-87.74919407609613,"(41.89134866042864, -87.74919407609613)"
9240,57235,Vacant/Abandoned Building,15-04036784,2015-08-12,Front,,Boarded,,Vacant,false,false,524,N,LONG,AVE,60644,1140237.79736791,1902868.06237324,37,15,25,41.88956478942646,-87.76044424603103,"(41.88956478942646, -87.76044424603103)"
9241,57236,Vacant/Abandoned Building,15-04258545,2015-08-22,Front,,Open,,Vacant,false,false,928,N,LECLAIRE,AVE,60651,1142188.77859296,1905696.68946723,37,15,25,41.897290910276105,-87.75320908489596,"(41.897290910276105, -87.75320908489596)"
9242,57245,Vacant/Abandoned Building,16-05333478,2016-07-29,,,,,,,,8150,S,MARSHFIELD,AVE,60620,1166751.25641175,1850996.91329913,21,6,71,41.74669773390558,-87.66455806730495,"(41.74669773390558, -87.66455806730495)"
9243,57251,Vacant/Abandoned Building,16-08562505,2016-12-31,Front,,Open,FRONT WINDOWS BUSTED OUT,Vacant,false,false,604,E,90TH,PL,60619,1181849.79651732,1845103.14989689,8,6,44,41.73018923178525,-87.60941527052044,"(41.73018923178525, -87.60941527052044)"
9244,57254,Vacant/Abandoned Building,16-08206454,2016-12-07,Front,,Open,BACK DOOR,Vacant,false,true,10314,S,CORLISS,AVE,60628,1183398.75000965,1836688.58038046,9,5,50,41.70706275136705,-87.60400216303474,"(41.70706275136705, -87.60400216303474)"
9245,57255,Vacant/Abandoned Building,16-08498750,2016-12-28,Rear,,Open,REAR,Vacant,false,false,3024,W,DEVON,AVE,60659,1154921.94773405,1942289.31579641,50,24,2,41.99745780738359,-87.70545699585902,"(41.99745780738359, -87.70545699585902)"
9246,57256,Vacant/Abandoned Building,16-07848290,2016-11-16,Front,,Open,ALL AROUND,Vacant,false,true,751,E,103RD,PL,60628,1183042.68090831,1836491.28999667,9,5,50,41.70652962965688,-87.60531218115611,"(41.70652962965688, -87.60531218115611)"
9247,57257,Vacant/Abandoned Building,16-07413756,2016-10-25,Front,,Open,REAR,Vacant,false,false,6913,S,CALUMET,AVE,60637,1179674.3443055,1859198.02307116,6,3,69,41.76891709623231,-87.61695465974216,"(41.76891709623231, -87.61695465974216)"
9248,57258,Vacant/Abandoned Building,16-07587411,2016-11-02,Front,,Open,,Vacant,false,true,10649,S,BENSLEY,AVE,60617,1194552.43659677,1834893.07832521,10,4,51,41.70186922657332,-87.56321690748482,"(41.70186922657332, -87.56321690748482)"
9249,57259,Vacant/Abandoned Building,16-07590897,2016-11-02,,,,,,,,9004,S,WOODLAWN,AVE,60619,1185783.2000108,1845521.94000935,8,4,47,41.73124675424782,-87.59499300518223,"(41.73124675424782, -87.59499300518223)"
9250,57260,Vacant/Abandoned Building,16-07659927,2016-11-06,Front,,Open,SIDE WINDOW IS OPEN,Vacant,false,true,10017,S,AVENUE N,,60617,1201158.07003062,1839202.67803298,10,4,52,41.713530493561954,-87.53888404623237,"(41.713530493561954, -87.53888404623237)"
9251,57261,Vacant/Abandoned Building,16-06676231,2016-09-21,Front,,Open,FRONT,Vacant,false,false,1023,N,SPRINGFIELD,AVE,60651,1150198.44369909,1906545.52802041,37,11,23,41.89946782224059,-87.72376823550462,"(41.89946782224059, -87.72376823550462)"
9252,57262,Vacant/Abandoned Building,16-06728432,2016-09-23,,,,,,,,9035,S,DOBSON,AVE,60619,1184795.46990499,1845285.12208614,8,4,47,41.73062009323167,-87.59861878735236,"(41.73062009323167, -87.59861878735236)"
9253,57263,Vacant/Abandoned Building,16-05829864,2016-08-17,Rear,,Open,REAR,Vacant,false,true,9232,S,DOBSON,AVE,60619,1184829.05809962,1843976.93478883,8,4,47,41.72702949369257,-87.5985366537978,"(41.72702949369257, -87.5985366537978)"
9254,57264,Vacant/Abandoned Building,16-05850997,2016-08-18,,,,,,,,9208,S,ELLIS,AVE,60619,1184494.13402241,1844128.4371268,8,4,47,41.7274530722545,-87.59975878044165,"(41.7274530722545, -87.59975878044165)"
9255,57265,Vacant/Abandoned Building,16-05967329,2016-08-23,Front,,Boarded,,Vacant,false,false,854,E,88TH,ST,60619,1183693.77716951,1846818.87990601,8,6,44,41.73485463253028,-87.60260690886159,"(41.73485463253028, -87.60260690886159)"
9256,57266,Vacant/Abandoned Building,16-06019516,2016-08-25,,,,,,,,6127,N,MONTICELLO,AVE,60659,1150936.52659424,1940436.11126731,50,17,13,41.99245177000892,-87.72016675243334,"(41.99245177000892, -87.72016675243334)"
9257,57267,Vacant/Abandoned Building,16-05215157,2016-07-25,Front,,Open,"FRONT/REAR DOORS, WINDOWS",Vacant,false,false,9008,S,WOODLAWN,AVE,60619,1185784.0000108,1845495.44000935,8,4,47,41.731174016530964,-87.59499090727992,"(41.731174016530964, -87.59499090727992)"
9258,57268,Vacant/Abandoned Building,16-05560462,2016-08-06,Front,,Open,"FRONT/REAR DOORS, WINDOWS BROKEN",Vacant,false,true,9401,S,ST LAWRENCE,AVE,60619,1181886.37292996,1842768.33011189,9,6,49,41.7237813626385,-87.60935321795607,"(41.7237813626385, -87.60935321795607)"
9259,57269,Vacant/Abandoned Building,16-05706042,2016-08-12,,,,,,,,9300,S,DREXEL,AVE,60619,1184180.29012901,1843508.54572477,8,4,47,41.72575935288056,-87.60092774633354,"(41.72575935288056, -87.60092774633354)"
9260,57270,Vacant/Abandoned Building,16-04744385,2016-07-06,Front,,Boarded,,Vacant,false,false,9316,S,WOODLAWN,AVE,60619,1185835.0176911,1843449.36479133,8,4,47,41.7255581596854,-87.59486831769806,"(41.7255581596854, -87.59486831769806)"
9261,57271,Vacant/Abandoned Building,16-04883780,2016-07-11,Front,,Open,BACK,Vacant,false,false,9219,S,UNIVERSITY,AVE,,1185488.28942767,1844082.61511343,8,4,47,41.727304024679036,-87.59611851785273,"(41.727304024679036, -87.59611851785273)"
9262,57272,Vacant/Abandoned Building,16-05054469,2016-07-18,,,,,,,,922,N,PULASKI,RD,60651,1149554.28648366,1905862.139691,37,11,23,41.897605069595954,-87.72615200270268,"(41.897605069595954, -87.72615200270268)"
9263,57273,Vacant/Abandoned Building,16-05215091,2016-07-25,Rear,,Boarded,,Vacant,false,false,9004,S,WOODLAWN,AVE,60619,1185783.2000108,1845521.94000935,8,4,47,41.73124675424782,-87.59499300518223,"(41.73124675424782, -87.59499300518223)"
9264,57274,Vacant/Abandoned Building,16-04375667,2016-06-23,Front,,Open,,Vacant,false,false,813,E,88TH,PL,60619,1183215.48027221,1846473.75888669,8,6,44,41.733918711608716,-87.60436987541719,"(41.733918711608716, -87.60436987541719)"
9265,57275,Vacant/Abandoned Building,16-03461554,2016-05-19,Front,,Open,FRONT AND BACK,Vacant,false,false,9238,S,WOODLAWN,AVE,,1185821.85189286,1843964.21201467,8,4,47,41.726971267639186,-87.59490036607306,"(41.726971267639186, -87.59490036607306)"
9266,57276,Vacant/Abandoned Building,16-03758490,2016-05-31,,,,,,,,6247,N,ALBANY,AVE,60659,1154556.37807791,1941289.48308724,50,24,2,41.994721568385096,-87.70682870350932,"(41.994721568385096, -87.70682870350932)"
9267,57277,Vacant/Abandoned Building,15-03466654,2015-07-17,,,,,,,,6201,N,LAWNDALE,AVE,60659,1150586.9448736,1940905.08649142,50,17,13,41.99374552502594,-87.72144031310835,"(41.99374552502594, -87.72144031310835)"
9268,57284,Vacant/Abandoned Building,16-08030257,2016-11-27,Front,,Open,FRONT DOOR,Vacant,false,true,7332,S,LAFAYETTE,AVE,60621,1177102.09519434,1856386.3298994,6,7,69,41.761259900827554,-87.6264679061281,"(41.761259900827554, -87.6264679061281)"
9269,57285,Vacant/Abandoned Building,16-07876688,2016-11-17,Front,,Open,FRONT,Vacant,true,false,9208,S,ELLIS,AVE,60619,1184494.13402241,1844128.4371268,8,4,47,41.7274530722545,-87.59975878044165,"(41.7274530722545, -87.59975878044165)"
9270,57286,Vacant/Abandoned Building,16-07964184,2016-11-23,Front,,Open,FRONT DOOR,Vacant,false,true,740,E,92ND,ST,60619,1182777.00773355,1844134.18050655,8,6,44,41.727508817079126,-87.6060486344373,"(41.727508817079126, -87.6060486344373)"
9271,57287,Vacant/Abandoned Building,16-07293801,2016-10-19,Rear,,Open,BACK DOOR,Vacant,false,true,7531,S,INGLESIDE,AVE,60619,1183866.10958379,1855273.42038096,8,6,69,41.7580507692137,-87.60171220642339,"(41.7580507692137, -87.60171220642339)"
9272,57288,Vacant/Abandoned Building,16-05861420,2016-08-18,,,,,,,,8918,S,HOUSTON,AVE,60617,1198070.86268998,1846419.89256929,10,4,46,41.733412746565946,-87.54994972069238,"(41.733412746565946, -87.54994972069238)"
9273,57289,Vacant/Abandoned Building,16-04916304,2016-07-12,Front,,Open,,Vacant,false,false,8706,S,COMMERCIAL,AVE,60617,1197654.53186934,1847821.06031366,10,4,46,41.73726805016179,-87.55142827632649,"(41.73726805016179, -87.55142827632649)"
9274,57290,Vacant/Abandoned Building,16-05079685,2016-07-19,Rear,,Open,BACK,Vacant,false,true,9853,S,YATES,AVE,60617,1194122.1269269,1840105.09709144,10,4,51,41.71618207766304,-87.56462217093933,"(41.71618207766304, -87.56462217093933)"
9275,57291,Vacant/Abandoned Building,16-05110833,2016-07-20,Front,,Open,,Vacant,false,true,2534,E,97TH,PL,60617,1194855.89999168,1840817.27000238,10,4,51,41.71811833831179,-87.56191140020377,"(41.71811833831179, -87.56191140020377)"
9276,57292,Vacant/Abandoned Building,16-04294559,2016-06-20,Rear,,Open,FRONT AND REAR,Vacant,false,true,9616,S,EXCHANGE,AVE,60617,1197435.76950787,1841755.24768604,10,4,51,41.72062840921708,-87.55243135399552,"(41.72062840921708, -87.55243135399552)"
9277,57293,Vacant/Abandoned Building,16-04350914,2016-06-22,Garage,,Open,,Vacant,false,true,8916,S,HOUSTON,AVE,60617,1198070.46268998,1846433.39256929,10,4,46,41.73344980162445,-87.54995073590909,"(41.73344980162445, -87.54995073590909)"
9278,57301,Vacant/Abandoned Building,16-07979548,2016-11-24,Front,,Open,FRONT DOOR IS OPEN,Vacant,false,false,8414,S,DREXEL,AVE,60619,1183689.03927911,1849384.86091868,8,6,44,41.74189607736716,-87.60254444016248,"(41.74189607736716, -87.60254444016248)"
9279,57302,Vacant/Abandoned Building,16-07276340,2016-10-18,Front,,Open,,Vacant,false,false,9028,S,BALTIMORE,AVE,60617,1198464.80633285,1845695.86260165,10,4,46,41.7314161029855,-87.54853073020962,"(41.7314161029855, -87.54853073020962)"
9280,57303,Vacant/Abandoned Building,16-07544224,2016-10-31,Front,,Open,BACK DOOR,Vacant,false,false,8544,S,MARYLAND,AVE,60619,1183384.62559736,1848504.11271979,8,6,44,41.739486296230986,-87.6036871531511,"(41.739486296230986, -87.6036871531511)"
9281,57304,Vacant/Abandoned Building,16-07567998,2016-11-01,Front,,Open,FRONT,Vacant,false,false,1534,E,85TH,ST,60619,1188052.74670743,1848929.15833431,8,4,45,41.740542782223145,-87.58657063137257,"(41.740542782223145, -87.58657063137257)"
9282,57305,Vacant/Abandoned Building,16-07742687,2016-11-10,Front,,Boarded,0,Vacant,false,false,1537,E,84TH,ST,60619,1188068.32391867,1849594.30998736,8,4,45,41.742367653057755,-87.58649240879288,"(41.742367653057755, -87.58649240879288)"
9283,57306,Vacant/Abandoned Building,16-06953625,2016-10-03,Front,,Boarded,FRONT,Vacant,false,false,8521,S,DANTE,AVE,,1187353.78109348,1848770.44006725,8,4,45,41.74012385873049,-87.5891365626749,"(41.74012385873049, -87.5891365626749)"
9284,57307,Vacant/Abandoned Building,16-06344695,2016-09-07,Front,,Open,FRONT AND REAR,Vacant,false,true,6900,S,DR MARTIN LUTHER KING JR,DR,60637,1180109.47760927,1859355.63059068,6,3,69,41.769339631024586,-87.6153548636415,"(41.769339631024586, -87.6153548636415)"
9285,57308,Vacant/Abandoned Building,16-06047212,2016-08-26,Rear,,Open,,Vacant,false,false,8623,S,MARYLAND,AVE,60619,1183400.59198309,1847983.57338899,8,6,44,41.73805750726202,-87.60364482609899,"(41.73805750726202, -87.60364482609899)"
9286,57309,Vacant/Abandoned Building,16-04367638,2016-06-22,Rear,,Open,REAR,Vacant,false,false,8622,S,BALTIMORE,AVE,60617,1198254.58336697,1848393.49009241,10,4,46,41.738823860162306,-87.54921080335522,"(41.738823860162306, -87.54921080335522)"
9287,57310,Vacant/Abandoned Building,16-05055396,2016-07-18,,,,,,,,904,E,76TH,ST,60619,1183590.97076708,1854810.92100926,8,6,69,41.75678804079486,-87.60273494469637,"(41.75678804079486, -87.60273494469637)"
9288,57311,Vacant/Abandoned Building,16-05078782,2016-07-19,Front,,Open,BACK,Vacant,,false,8828,S,EAST END,AVE,,1189093.690708,1846786.27870464,8,4,48,41.73463765949857,-87.58282524409742,"(41.73463765949857, -87.58282524409742)"
9289,57312,Vacant/Abandoned Building,16-04133346,2016-06-14,,,,,,,,8452,S,BLACKSTONE,AVE,60619,1187674.93527922,1849146.09508802,8,4,45,41.741147066563904,-87.5879479895352,"(41.741147066563904, -87.5879479895352)"
9290,57316,Vacant/Abandoned Building,16-08302765,2016-12-14,Front,,Boarded,ROOF CAVE IN,Vacant,false,false,8222,S,PAXTON,AVE,60617,1192282.24196914,1850886.0292106,8,4,46,41.74581084953955,-87.571010942693,"(41.74581084953955, -87.571010942693)"
9291,57318,Vacant/Abandoned Building,16-07673751,2016-11-07,,,,,,,,7859,S,COLES,AVE,60649,1197597.01251479,1853597.94199924,7,4,43,41.753121677785344,-87.55144669252083,"(41.753121677785344, -87.55144669252083)"
9292,57319,Vacant/Abandoned Building,16-07961325,2016-11-22,Front,,Open,FRONT,Vacant,false,true,948,N,PULASKI,RD,60651,1149549.18648366,1906036.239691,37,11,23,41.89808291695803,-87.72616620912319,"(41.89808291695803, -87.72616620912319)"
9293,57320,Vacant/Abandoned Building,16-06913404,2016-10-01,Front,,Open,FRONT,Vacant,false,false,7337,S,EVANS,AVE,60619,1182494.41136679,1856528.11057931,6,3,69,41.76152566948747,-87.60670044147875,"(41.76152566948747, -87.60670044147875)"
9294,57321,Vacant/Abandoned Building,16-06913459,2016-10-01,Front,,Open,FRONT,Vacant,false,false,7331,S,EVANS,AVE,60619,1182493.41136679,1856568.31057931,6,3,69,41.76163600554795,-87.606702861972,"(41.76163600554795, -87.606702861972)"
9295,57322,Vacant/Abandoned Building,16-06951848,2016-10-03,Rear,,Open,,Vacant,false,false,8123,S,KIMBARK,AVE,60619,1186288.28758746,1851390.14138715,8,4,45,41.747337803570346,-87.5929577628468,"(41.747337803570346, -87.5929577628468)"
9296,57323,Vacant/Abandoned Building,16-07188801,2016-10-13,Front,,Boarded,GARAGE IS  OPEN FROM BACK YARD,Vacant,false,false,7634,S,ST LAWRENCE,AVE,60619,1181556.59748339,1854522.15337864,6,6,69,41.75604279940201,-87.61019938310203,"(41.75604279940201, -87.61019938310203)"
9297,57324,Vacant/Abandoned Building,16-07332576,2016-10-21,Front,,Boarded,,Vacant,false,false,7424,S,DR MARTIN LUTHER KING JR,DR,60619,1180193.27138649,1855876.82279318,6,3,69,41.75979149669606,-87.61515418480694,"(41.75979149669606, -87.61515418480694)"
9298,57325,Vacant/Abandoned Building,16-06372271,2016-09-08,Front,,Open,,Vacant,false,false,7556,S,LANGLEY,AVE,60619,1182203.58808405,1855033.74598362,6,6,69,41.75743171515668,-87.60781251669134,"(41.75743171515668, -87.60781251669134)"
